subject,period.start,period.end,history.json
78f4e255-9323-4e97-8171-9196cd0a65bb,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:16:25', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Loss']}"
78f4e255-9323-4e97-8171-9196cd0a65bb,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:16:25', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Loss']}"
78f4e255-9323-4e97-8171-9196cd0a65bb,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:26', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Approach']}"
78f4e255-9323-4e97-8171-9196cd0a65bb,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:26', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
78f4e255-9323-4e97-8171-9196cd0a65bb,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:16:26', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:27', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Worse']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:27', 'measure': 'Hand-01', 'acceptable_by': ['Social Worse']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:16:27', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Worsening']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:28', 'measure': 'Nurse-language-01', 'acceptable_by': ['Goal Worse']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:16:28', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:28', 'measure': 'Nurse-language-01', 'acceptable_by': ['Improving']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:16:29', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:29', 'measure': 'Discharge-01', 'acceptable_by': ['Social Gain']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/84528b84-7271-4e04-9cc1-5c6b47ccfc9b0', 'message_template_name': 'Above Peer Average', 'message_generated_datetime': '2026-01-22T12:16:29', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Better']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:16:30', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Goal Loss']}"
41f7239b-6c12-4c2f-a1a5-4b16e5d13f36,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:30', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:30', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:31', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Worse']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:31', 'measure': 'Physician-informed-01', 'acceptable_by': ['Improving']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:31', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:16:32', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Worsening']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:32', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8927dac9-5088-4236-b91d-ff92756f6ac5', 'message_template_name': 'Achieved Peer Average', 'message_generated_datetime': '2026-01-22T12:16:32', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Gain']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:16:33', 'measure': 'Hand-01', 'acceptable_by': ['Social Loss']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:33', 'measure': 'Discharge-01', 'acceptable_by': ['Social Worse']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:33', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Improving']}"
3f56f3c5-380e-4734-9eb1-36b12a11965e,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:16:34', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Goal Loss']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:34', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:34', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:35', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Improving']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:35', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:16:35', 'measure': 'Hand-01', 'acceptable_by': ['Social Loss']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:16:36', 'measure': 'Care-Rating-01', 'acceptable_by': ['Goal Loss']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:16:36', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:16:36', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Loss']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:37', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:16:37', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Worsening']}"
78319f20-1d18-4e9b-ac79-5040e339ffd4,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:16:38', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:38', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:38', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:16:38', 'measure': 'Discharge-01', 'acceptable_by': ['Worsening']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:39', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Improving']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:16:39', 'measure': 'Care-Rating-01', 'acceptable_by': ['Goal Loss']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:39', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Goal Worse']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:40', 'measure': 'Nurse-language-01', 'acceptable_by': ['Social Gain']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:40', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:16:41', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Loss']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/722d98b6-0dfd-40ff-8248-abeaaf4aad6d', 'message_template_name': 'Reached Goal', 'message_generated_datetime': '2026-01-22T12:16:41', 'measure': 'Hand-01', 'acceptable_by': ['Goal Gain']}"
7d0c33cb-fe71-4ee3-816b-f742e4380223,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:41', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:41', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Worse']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:42', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:42', 'measure': 'Discharge-01', 'acceptable_by': ['Improving']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:42', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:16:43', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Worsening']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:43', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Gain']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8927dac9-5088-4236-b91d-ff92756f6ac5', 'message_template_name': 'Achieved Peer Average', 'message_generated_datetime': '2026-01-22T12:16:43', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Gain']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:16:44', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:16:44', 'measure': 'Nurse-language-01', 'acceptable_by': ['Social Loss']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:16:44', 'measure': 'Hand-01', 'acceptable_by': ['Social Loss']}"
bad19d61-da31-49f8-9945-b0cdfa36fd6b,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:45', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
45c515a7-3947-4321-bff5-938912c12871,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:45', 'measure': 'Discharge-01', 'acceptable_by': ['Social Worse']}"
45c515a7-3947-4321-bff5-938912c12871,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:45', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Worse']}"
45c515a7-3947-4321-bff5-938912c12871,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:16:46', 'measure': 'Nurse-language-01', 'acceptable_by': ['Social Loss']}"
45c515a7-3947-4321-bff5-938912c12871,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:16:46', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
45c515a7-3947-4321-bff5-938912c12871,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:46', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
45c515a7-3947-4321-bff5-938912c12871,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:47', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
45c515a7-3947-4321-bff5-938912c12871,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:16:47', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Goal Loss']}"
45c515a7-3947-4321-bff5-938912c12871,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:48', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
45c515a7-3947-4321-bff5-938912c12871,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:48', 'measure': 'Physician-language-01', 'acceptable_by': ['Goal Worse']}"
45c515a7-3947-4321-bff5-938912c12871,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:48', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
45c515a7-3947-4321-bff5-938912c12871,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:49', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
def0174f-640f-4da3-b4ac-e5c130312f8e,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:16:49', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
def0174f-640f-4da3-b4ac-e5c130312f8e,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:16:49', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Worse']}"
def0174f-640f-4da3-b4ac-e5c130312f8e,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:16:49', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Worsening']}"
def0174f-640f-4da3-b4ac-e5c130312f8e,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:16:50', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
def0174f-640f-4da3-b4ac-e5c130312f8e,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:16:50', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Improving']}"
def0174f-640f-4da3-b4ac-e5c130312f8e,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:16:51', 'measure': 'Physician-informed-01', 'acceptable_by': ['Goal Loss']}"
